TSTimePointResult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Bus 1 V angle,Bus 2 V angle,Bus 3 V angle,Bus 4 V angle,Bus 5 V angle,Bus 6 V angle,Bus 7 V angle,Bus 8 V angle,Bus 9 V angle,Bus 10 V angle,Bus 11 V angle,Bus 12 V angle,Bus 13 V angle,Bus 14 V angle,Bus 15 V angle,Bus 16 V angle,Bus 17 V angle,Bus 18 V angle,Bus 19 V angle,Bus 20 V angle,Bus 21 V angle,Bus 22 V angle,Bus 23 V angle,Bus 24 V angle,Bus 25 V angle,Bus 26 V angle,Bus 27 V angle,Bus 28 V angle,Bus 29 V angle,Bus 30 V angle,Bus 31 V angle,Bus 32 V angle,Bus 33 V angle,Bus 34 V angle,Bus 35 V angle,Bus 36 V angle,Bus 37 V angle,Bus 38 V angle,Bus 39 V angle,Bus 40 V angle,Bus 41 V angle,Bus 42 V angle,Bus 43 V angle,Bus 44 V angle,Bus 45 V angle,Bus 46 V angle,Bus 47 V angle,Bus 48 V angle,Bus 49 V angle,Bus 50 V angle,Bus 51 V angle,Bus 52 V angle,Bus 53 V angle,Bus 54 V angle,Bus 55 V angle,Bus 56 V angle,Bus 57 V angle,Bus 58 V angle,Bus 59 V angle,Bus 60 V angle,Bus 61 V angle,Bus 62 V angle,Bus 63 V angle,Bus 64 V angle,Bus 65 V angle,Bus 66 V angle,Bus 67 V angle,Bus 68 V angle,Bus 69 V angle,Bus 70 V angle,Bus 71 V angle,Bus 72 V angle,Bus 73 V angle,Bus 74 V angle,Bus 75 V angle,Bus 76 V angle,Bus 77 V angle,Bus 78 V angle,Bus 79 V angle,Bus 80 V angle,Bus 81 V angle,Bus 82 V angle,Bus 83 V angle,Bus 84 V angle,Bus 85 V angle,Bus 86 V angle,Bus 87 V angle,Bus 88 V angle,Bus 89 V angle,Bus 90 V angle,Bus 91 V angle,Bus 92 V angle,Bus 93 V angle,Bus 94 V angle,Bus 95 V angle,Bus 96 V angle,Bus 97 V angle,Bus 98 V angle,Bus 99 V angle,Bus 100 V angle,Bus 101 V angle,Bus 102 V angle,Bus 103 V angle,Bus 104 V angle,Bus 105 V angle,Bus 106 V angle,Bus 107 V angle,Bus 108 V angle,Bus 109 V angle,Bus 110 V angle,Bus 111 V angle,Bus 112 V angle,Bus 113 V angle,Bus 114 V angle,Bus 115 V angle,Bus 116 V angle,Bus 117 V angle,Bus 118 V angle,Bus 119 V angle,Bus 120 V angle,Bus 121 V angle,Bus 122 V angle,Bus 123 V angle,Bus 124 V angle,Bus 125 V angle,Bus 126 V angle,Bus 127 V angle,Bus 128 V angle,Bus 129 V angle,Bus 130 V angle,Bus 131 V angle,Bus 132 V angle,Bus 133 V angle,Bus 134 V angle,Bus 135 V angle,Bus 136 V angle,Bus 137 V angle,Bus 138 V angle,Bus 139 V angle,Bus 140 V angle,Bus 141 V angle,Bus 142 V angle,Bus 143 V angle,Bus 144 V angle,Bus 145 V angle,Bus 146 V angle,Bus 147 V angle,Bus 148 V angle,Bus 149 V angle,Bus 150 V angle
38.966667,0.0024,-13.324,-12.2793,-13.5969,-15.4697,-14.4004,-12.4401,-11.0405,-16.0096,-11.1451,-8.3012,-12.6232,-15.7443,-9.6901,-11.7756,-16.7618,-11.7411,-13.1653,-13.2659,-10.3951,-13.1866,-12.5555,-11.9299,-6.3538,-11.04,-18.0267,-9.9558,-13.973,-13.2387,-13.5829,-9.4846,-7.5377,-8.9236,-8.6573,-6.8627,-8.3678,-9.2847,-10.6323,-13.8508,-7.3643,-8.736,-15.5448,-15.1057,-14.8725,-15.0644,-14.5329,-15.8961,-15.6194,-11.9238,-13.2684,-14.6018,-13.8203,-10.016,-13.6865,-12.7717,-13.5809,-11.2549,-14.8769,-9.7578,-14.7196,-11.6427,-11.4803,-11.8041,-11.5349,-12.3213,-16.0094,-14.1829,-13.2167,-13.182,-12.2836,-16.2659,-16.5259,-12.7431,-16.8626,-17.2598,-16.9187,-17.4276,-17.2643,-15.6819,-16.8222,-16.7778,-16.9868,-12.3918,-9.7064,-12.2292,-9.7136,-12.6715,-13.7036,-18.7508,-9.9707,-11.2667,-8.5788,-10.8813,-3.8188,-6.8873,-8.1223,-12.1124,-5.4532,-11.3966,-8.1309,-7.4354,-7.9788,-12.6807,-11.1124,-6.8372,-7.0293,-6.065,-5.7641,-8.9224,-3.6327,-3.6327,-3.6327,-8.1159,-8.1159,-8.1159,-0.0018,-0.0018,-0.0018,-0.0018,-2.8397,-2.8397,-2.8397,-2.8397,-4.966,-4.966,-4.966,-4.966,-4.966,-4.8301,0.0777,0.0777,0.0777,0.0777,0.0777,-8.5051,-10.9213,-7.833,-8.6758,-5.7006,-11.4014,-10.0169,-6.5001,-5.7609,-2.8564,-6.0414,-2.7778,-10.5625,-7.6934,-12.9272,-10.9814
39,0.0046,-13.3229,-12.2786,-13.5962,-15.4688,-14.3993,-12.441,-11.0406,-16.0092,-11.1449,-8.2996,-12.6216,-15.7431,-9.6887,-11.7748,-16.7608,-11.7402,-13.1644,-13.2654,-10.3928,-13.1857,-12.5546,-11.9296,-6.3517,-11.0406,-18.0257,-9.9564,-13.972,-13.2378,-13.582,-9.4863,-7.5396,-8.9261,-8.6592,-6.8646,-8.3698,-9.2867,-10.6339,-13.8508,-7.3662,-8.7378,-15.5481,-15.109,-14.8758,-15.0676,-14.5362,-15.8994,-15.6227,-11.9268,-13.2714,-14.605,-13.8233,-10.0188,-13.6896,-12.7746,-13.5839,-11.2568,-14.88,-9.7605,-14.7227,-11.6454,-11.4831,-11.807,-11.5378,-12.3185,-16.0061,-14.1795,-13.214,-13.179,-12.2803,-16.2626,-16.5225,-12.7402,-16.8592,-17.2564,-16.9153,-17.4242,-17.261,-15.6785,-16.8189,-16.7745,-16.9835,-12.3892,-9.7041,-12.2268,-9.7108,-12.6686,-13.7012,-18.7492,-9.9717,-11.2674,-8.5818,-10.8845,-3.8206,-6.8844,-8.1221,-12.1157,-5.4516,-11.3932,-8.1339,-7.4345,-7.979,-12.684,-11.109,-6.8381,-7.0301,-6.0676,-5.7625,-8.9254,-3.6318,-3.6318,-3.6318,-8.1195,-8.1195,-8.1195,0.0004,0.0004,0.0004,0.0004,-2.8429,-2.8429,-2.8429,-2.8429,-4.9623,-4.9623,-4.9623,-4.9623,-4.9623,-4.8271,0.0755,0.0755,0.0755,0.0755,0.0755,-8.5055,-10.918,-7.8296,-8.6787,-5.7036,-11.4018,-10.0161,-6.4992,-5.7588,-2.8544,-6.0434,-2.7798,-10.5597,-7.6906,-12.9305,-10.9847
39.033333,0.0065,-13.3219,-12.278,-13.5955,-15.468,-14.3983,-12.4417,-11.0407,-16.0089,-11.1447,-8.2983,-12.6203,-15.7421,-9.6874,-11.7741,-16.7599,-11.7395,-13.1637,-13.2649,-10.3908,-13.1849,-12.5538,-11.9294,-6.3499,-11.041,-18.0249,-9.9569,-13.9712,-13.237,-13.5813,-9.4879,-7.5412,-8.9282,-8.6609,-6.8663,-8.3714,-9.2884,-10.6353,-13.8509,-7.3678,-8.7394,-15.5509,-15.1118,-14.8786,-15.0704,-14.5389,-15.9022,-15.6255,-11.9293,-13.2739,-14.6077,-13.8258,-10.0213,-13.6923,-12.777,-13.5864,-11.2583,-14.8826,-9.7627,-14.7253,-11.6478,-11.4856,-11.8096,-11.5403,-12.3161,-16.0033,-14.1767,-13.2117,-13.1764,-12.2776,-16.2597,-16.5197,-12.7377,-16.8564,-17.2536,-16.9125,-17.4214,-17.2581,-15.6757,-16.816,-16.7716,-16.9807,-12.3871,-9.7022,-12.2246,-9.7084,-12.6661,-13.6992,-18.7478,-9.9726,-11.2681,-8.5843,-10.8872,-3.8222,-6.882,-8.122,-12.1185,-5.4501,-11.3904,-8.1364,-7.4337,-7.9791,-12.6868,-11.1062,-6.8389,-7.0308,-6.0699,-5.7612,-8.9279,-3.6309,-3.6309,-3.6309,-8.1225,-8.1225,-8.1225,0.0023,0.0023,0.0023,0.0023,-2.8456,-2.8456,-2.8456,-2.8456,-4.9592,-4.9592,-4.9592,-4.9592,-4.9592,-4.8245,0.0737,0.0737,0.0737,0.0737,0.0737,-8.5059,-10.9152,-7.8268,-8.6811,-5.7061,-11.4021,-10.0154,-6.4984,-5.7571,-2.8527,-6.045,-2.7815,-10.5574,-7.6882,-12.9333,-10.9875
39.066667,0.008,-13.3212,-12.2775,-13.595,-15.4674,-14.3975,-12.4423,-11.0408,-16.0086,-11.1445,-8.2973,-12.6192,-15.7413,-9.6865,-11.7736,-16.7592,-11.739,-13.1632,-13.2645,-10.3892,-13.1843,-12.5533,-11.9293,-6.3485,-11.0414,-18.0243,-9.9574,-13.9705,-13.2364,-13.5807,-9.4891,-7.5425,-8.9299,-8.6622,-6.8676,-8.3727,-9.2897,-10.6363,-13.8509,-7.369,-8.7406,-15.5531,-15.114,-14.8808,-15.0726,-14.5412,-15.9044,-15.6277,-11.9313,-13.2758,-14.6099,-13.8279,-10.0232,-13.6944,-12.779,-13.5884,-11.2596,-14.8847,-9.7645,-14.7274,-11.6496,-11.4875,-11.8115,-11.5423,-12.3143,-16.001,-14.1745,-13.2098,-13.1743,-12.2754,-16.2575,-16.5175,-12.7357,-16.8542,-17.2514,-16.9102,-17.4191,-17.2559,-15.6734,-16.8137,-16.7694,-16.9784,-12.3853,-9.7007,-12.223,-9.7065,-12.6642,-13.6976,-18.7468,-9.9732,-11.2686,-8.5863,-10.8893,-3.8234,-6.8801,-8.1219,-12.1207,-5.449,-11.3881,-8.1384,-7.4331,-7.9793,-12.689,-11.1039,-6.8396,-7.0313,-6.0716,-5.7602,-8.9299,-3.6303,-3.6303,-3.6303,-8.1249,-8.1249,-8.1249,0.0037,0.0037,0.0037,0.0037,-2.8478,-2.8478,-2.8478,-2.8478,-4.9568,-4.9568,-4.9568,-4.9568,-4.9568,-4.8224,0.0723,0.0723,0.0723,0.0723,0.0723,-8.5062,-10.913,-7.8245,-8.683,-5.7081,-11.4024,-10.0149,-6.4978,-5.7557,-2.8513,-6.0463,-2.7828,-10.5556,-7.6862,-12.9355,-10.9898
39.1,0.009,-13.3206,-12.2771,-13.5946,-15.4669,-14.3969,-12.4427,-11.0408,-16.0084,-11.1444,-8.2965,-12.6185,-15.7407,-9.6858,-11.7732,-16.7587,-11.7386,-13.1628,-13.2642,-10.3881,-13.1838,-12.5528,-11.9291,-6.3476,-11.0416,-18.0238,-9.9576,-13.9701,-13.236,-13.5803,-9.4899,-7.5434,-8.9311,-8.6631,-6.8685,-8.3736,-9.2907,-10.6371,-13.851,-7.3699,-8.7415,-15.5546,-15.1155,-14.8823,-15.0742,-14.5427,-15.9059,-15.6292,-11.9327,-13.2772,-14.6113,-13.8293,-10.0245,-13.6959,-12.7803,-13.5898,-11.2604,-14.8861,-9.7657,-14.7288,-11.6509,-11.4888,-11.8129,-11.5437,-12.313,-15.9994,-14.173,-13.2086,-13.1729,-12.2739,-16.2559,-16.5159,-12.7344,-16.8526,-17.2498,-16.9086,-17.4176,-17.2543,-15.6718,-16.8122,-16.7678,-16.9768,-12.3841,-9.6996,-12.2218,-9.7052,-12.6629,-13.6965,-18.746,-9.9737,-11.2689,-8.5876,-10.8908,-3.8242,-6.8788,-8.1218,-12.1222,-5.4482,-11.3865,-8.1397,-7.4327,-7.9793,-12.6905,-11.1023,-6.84,-7.0317,-6.0729,-5.7594,-8.9313,-3.6298,-3.6298,-3.6298,-8.1266,-8.1266,-8.1266,0.0048,0.0048,0.0048,0.0048,-2.8493,-2.8493,-2.8493,-2.8493,-4.9551,-4.9551,-4.9551,-4.9551,-4.9551,-4.821,0.0713,0.0713,0.0713,0.0713,0.0713,-8.5064,-10.9114,-7.8229,-8.6843,-5.7095,-11.4025,-10.0145,-6.4974,-5.7547,-2.8503,-6.0473,-2.7837,-10.5543,-7.6849,-12.937,-10.9913
39.133333,0.0096,-13.3204,-12.277,-13.5944,-15.4667,-14.3966,-12.4429,-11.0408,-16.0083,-11.1443,-8.2961,-12.6181,-15.7404,-9.6854,-11.773,-16.7585,-11.7383,-13.1626,-13.2641,-10.3876,-13.1836,-12.5526,-11.9291,-6.347,-11.0417,-18.0236,-9.9578,-13.9698,-13.2358,-13.5801,-9.4903,-7.5438,-8.9317,-8.6636,-6.869,-8.3741,-9.2912,-10.6375,-13.851,-7.3703,-8.7419,-15.5554,-15.1163,-14.8831,-15.075,-14.5435,-15.9068,-15.63,-11.9334,-13.2779,-14.6121,-13.83,-10.0252,-13.6967,-12.7811,-13.5906,-11.2609,-14.8869,-9.7663,-14.7296,-11.6516,-11.4895,-11.8136,-11.5444,-12.3122,-15.9986,-14.1721,-13.2079,-13.1721,-12.273,-16.2551,-16.5151,-12.7336,-16.8517,-17.249,-16.9078,-17.4167,-17.2535,-15.671,-16.8113,-16.767,-16.976,-12.3835,-9.699,-12.2212,-9.7045,-12.6621,-13.6959,-18.7456,-9.9739,-11.2691,-8.5884,-10.8916,-3.8247,-6.878,-8.1217,-12.123,-5.4478,-11.3857,-8.1405,-7.4325,-7.9794,-12.6913,-11.1015,-6.8402,-7.0318,-6.0735,-5.759,-8.932,-3.6296,-3.6296,-3.6296,-8.1275,-8.1275,-8.1275,0.0053,0.0053,0.0053,0.0053,-2.8501,-2.8501,-2.8501,-2.8501,-4.9542,-4.9542,-4.9542,-4.9542,-4.9542,-4.8202,0.0707,0.0707,0.0707,0.0707,0.0707,-8.5065,-10.9106,-7.8221,-8.685,-5.7102,-11.4026,-10.0143,-6.4972,-5.7542,-2.8498,-6.0477,-2.7842,-10.5536,-7.6842,-12.9379,-10.9922
39.166667,0.0096,-13.3203,-12.2769,-13.5944,-15.4667,-14.3966,-12.443,-11.0408,-16.0082,-11.1443,-8.2961,-12.618,-15.7404,-9.6854,-11.7729,-16.7584,-11.7383,-13.1625,-13.2641,-10.3875,-13.1836,-12.5526,-11.929,-6.347,-11.0417,-18.0235,-9.9578,-13.9698,-13.2357,-13.5801,-9.4904,-7.5439,-8.9318,-8.6636,-6.869,-8.3741,-9.2912,-10.6375,-13.8509,-7.3704,-8.742,-15.5555,-15.1164,-14.8832,-15.075,-14.5436,-15.9068,-15.6301,-11.9335,-13.278,-14.6122,-13.8301,-10.0253,-13.6968,-12.7811,-13.5906,-11.2609,-14.8869,-9.7664,-14.7296,-11.6516,-11.4896,-11.8137,-11.5444,-12.3122,-15.9985,-14.172,-13.2078,-13.172,-12.273,-16.255,-16.515,-12.7335,-16.8516,-17.2489,-16.9077,-17.4166,-17.2534,-15.6709,-16.8112,-16.7669,-16.9759,-12.3834,-9.699,-12.2211,-9.7044,-12.662,-13.6958,-18.7456,-9.9739,-11.2691,-8.5884,-10.8917,-3.8247,-6.878,-8.1217,-12.1231,-5.4478,-11.3856,-8.1405,-7.4324,-7.9794,-12.6914,-11.1014,-6.8402,-7.0319,-6.0736,-5.759,-8.9321,-3.6295,-3.6295,-3.6295,-8.1276,-8.1276,-8.1276,0.0054,0.0054,0.0054,0.0054,-2.8502,-2.8502,-2.8502,-2.8502,-4.9541,-4.9541,-4.9541,-4.9541,-4.9541,-4.8201,0.0707,0.0707,0.0707,0.0707,0.0707,-8.5065,-10.9105,-7.822,-8.6851,-5.7103,-11.4026,-10.0143,-6.4971,-5.7542,-2.8497,-6.0478,-2.7843,-10.5535,-7.6841,-12.9379,-10.9922
39.2,0.0092,-13.3205,-12.2771,-13.5945,-15.4668,-14.3968,-12.4428,-11.0408,-16.0083,-11.1444,-8.2964,-12.6183,-15.7406,-9.6857,-11.7731,-16.7586,-11.7385,-13.1627,-13.2641,-10.3879,-13.1837,-12.5527,-11.9291,-6.3474,-11.0416,-18.0237,-9.9576,-13.97,-13.2359,-13.5802,-9.49,-7.5435,-8.9312,-8.6632,-6.8686,-8.3737,-9.2908,-10.6372,-13.8509,-7.37,-8.7416,-15.5548,-15.1157,-14.8825,-15.0744,-14.5429,-15.9062,-15.6294,-11.9329,-13.2774,-14.6115,-13.8295,-10.0247,-13.6961,-12.7805,-13.59,-11.2605,-14.8863,-9.7659,-14.729,-11.6511,-11.489,-11.8131,-11.5438,-12.3127,-15.9992,-14.1727,-13.2083,-13.1726,-12.2736,-16.2556,-16.5156,-12.7341,-16.8523,-17.2495,-16.9083,-17.4173,-17.254,-15.6715,-16.8119,-16.7675,-16.9765,-12.3839,-9.6994,-12.2216,-9.7049,-12.6626,-13.6963,-18.7459,-9.9737,-11.269,-8.5878,-10.891,-3.8243,-6.8785,-8.1217,-12.1224,-5.4481,-11.3862,-8.1399,-7.4326,-7.9793,-12.6907,-11.1021,-6.84,-7.0317,-6.073,-5.7593,-8.9315,-3.6297,-3.6297,-3.6297,-8.1268,-8.1268,-8.1268,0.005,0.005,0.005,0.005,-2.8495,-2.8495,-2.8495,-2.8495,-4.9548,-4.9548,-4.9548,-4.9548,-4.9548,-4.8207,0.0711,0.0711,0.0711,0.0711,0.0711,-8.5064,-10.9112,-7.8226,-8.6845,-5.7097,-11.4025,-10.0144,-6.4973,-5.7546,-2.8501,-6.0474,-2.7839,-10.5541,-7.6847,-12.9373,-10.9915
39.233333,0.0083,-13.321,-12.2773,-13.5948,-15.4672,-14.3973,-12.4424,-11.0407,-16.0085,-11.1444,-8.297,-12.6189,-15.7411,-9.6862,-11.7734,-16.759,-11.7388,-13.163,-13.2644,-10.3889,-13.1841,-12.5531,-11.9292,-6.3482,-11.0414,-18.0241,-9.9574,-13.9703,-13.2363,-13.5805,-9.4892,-7.5427,-8.9302,-8.6624,-6.8678,-8.3729,-9.2899,-10.6365,-13.8509,-7.3692,-8.7408,-15.5535,-15.1144,-14.8812,-15.073,-14.5415,-15.9048,-15.6281,-11.9316,-13.2762,-14.6102,-13.8282,-10.0235,-13.6948,-12.7793,-13.5888,-11.2597,-14.885,-9.7648,-14.7277,-11.6499,-11.4878,-11.8119,-11.5426,-12.3138,-16.0005,-14.174,-13.2094,-13.1739,-12.2749,-16.257,-16.517,-12.7353,-16.8537,-17.2509,-16.9097,-17.4186,-17.2554,-15.6729,-16.8133,-16.7689,-16.9779,-12.3849,-9.7003,-12.2226,-9.7061,-12.6638,-13.6972,-18.7465,-9.9733,-11.2686,-8.5866,-10.8897,-3.8236,-6.8797,-8.1218,-12.121,-5.4488,-11.3876,-8.1387,-7.4329,-7.9792,-12.6894,-11.1034,-6.8396,-7.0313,-6.0719,-5.7599,-8.9302,-3.6301,-3.6301,-3.6301,-8.1253,-8.1253,-8.1253,0.0041,0.0041,0.0041,0.0041,-2.8482,-2.8482,-2.8482,-2.8482,-4.9563,-4.9563,-4.9563,-4.9563,-4.9563,-4.8219,0.072,0.072,0.072,0.072,0.072,-8.5062,-10.9125,-7.824,-8.6833,-5.7084,-11.4024,-10.0147,-6.4977,-5.7554,-2.851,-6.0465,-2.783,-10.5552,-7.6858,-12.9359,-10.9902
39.266667,0.007,-13.3216,-12.2778,-13.5953,-15.4677,-14.398,-12.4418,-11.0406,-16.0087,-11.1446,-8.2979,-12.6199,-15.7418,-9.6871,-11.7739,-16.7596,-11.7393,-13.1635,-13.2647,-10.3903,-13.1846,-12.5536,-11.9293,-6.3494,-11.041,-18.0246,-9.957,-13.9709,-13.2368,-13.581,-9.4881,-7.5415,-8.9286,-8.6612,-6.8666,-8.3717,-9.2887,-10.6355,-13.8508,-7.368,-8.7397,-15.5514,-15.1123,-14.8791,-15.071,-14.5395,-15.9028,-15.6261,-11.9298,-13.2744,-14.6083,-13.8264,-10.0217,-13.6929,-12.7775,-13.5869,-11.2586,-14.8831,-9.7631,-14.7258,-11.6482,-11.486,-11.8101,-11.5408,-12.3155,-16.0025,-14.176,-13.2111,-13.1757,-12.2769,-16.259,-16.519,-12.737,-16.8557,-17.2529,-16.9117,-17.4207,-17.2574,-15.6749,-16.8153,-16.7709,-16.9799,-12.3865,-9.7017,-12.2241,-9.7078,-12.6655,-13.6987,-18.7475,-9.9727,-11.2681,-8.5848,-10.8877,-3.8224,-6.8814,-8.1219,-12.119,-5.4497,-11.3896,-8.1369,-7.4335,-7.9791,-12.6874,-11.1055,-6.839,-7.0308,-6.0703,-5.7608,-8.9284,-3.6307,-3.6307,-3.6307,-8.1231,-8.1231,-8.1231,0.0028,0.0028,0.0028,0.0028,-2.8462,-2.8462,-2.8462,-2.8462,-4.9585,-4.9585,-4.9585,-4.9585,-4.9585,-4.8238,0.0734,0.0734,0.0734,0.0734,0.0734,-8.5059,-10.9145,-7.826,-8.6816,-5.7066,-11.4021,-10.0152,-6.4982,-5.7566,-2.8522,-6.0453,-2.7818,-10.5568,-7.6875,-12.9339,-10.9881
39.3,0.0053,-13.3225,-12.2783,-13.5959,-15.4684,-14.3988,-12.4411,-11.0406,-16.009,-11.1447,-8.2991,-12.6211,-15.7427,-9.6882,-11.7745,-16.7604,-11.7399,-13.1641,-13.2651,-10.392,-13.1853,-12.5543,-11.9295,-6.351,-11.0406,-18.0254,-9.9565,-13.9717,-13.2375,-13.5817,-9.4867,-7.54,-8.9267,-8.6597,-6.865,-8.3702,-9.2871,-10.6342,-13.8507,-7.3666,-8.7382,-15.5489,-15.1098,-14.8766,-15.0684,-14.5369,-15.9002,-15.6235,-11.9275,-13.272,-14.6058,-13.824,-10.0195,-13.6904,-12.7752,-13.5846,-11.2571,-14.8807,-9.7611,-14.7234,-11.6461,-11.4838,-11.8077,-11.5385,-12.3176,-16.0051,-14.1786,-13.2131,-13.1781,-12.2794,-16.2616,-16.5216,-12.7393,-16.8583,-17.2555,-16.9143,-17.4232,-17.26,-15.6775,-16.8179,-16.7735,-16.9825,-12.3885,-9.7034,-12.226,-9.71,-12.6677,-13.7005,-18.7487,-9.9719,-11.2675,-8.5824,-10.8853,-3.821,-6.8836,-8.122,-12.1165,-5.451,-11.3922,-8.1345,-7.4341,-7.9789,-12.6848,-11.1081,-6.8383,-7.0302,-6.0682,-5.762,-8.9261,-3.6314,-3.6314,-3.6314,-8.1203,-8.1203,-8.1203,0.0011,0.0011,0.0011,0.0011,-2.8437,-2.8437,-2.8437,-2.8437,-4.9613,-4.9613,-4.9613,-4.9613,-4.9613,-4.8262,0.0751,0.0751,0.0751,0.0751,0.0751,-8.5055,-10.917,-7.8286,-8.6793,-5.7043,-11.4018,-10.0158,-6.4989,-5.7582,-2.8538,-6.0438,-2.7802,-10.5589,-7.6897,-12.9313,-10.9855
39.333333,0.0033,-13.3235,-12.2789,-13.5965,-15.4692,-14.3999,-12.4403,-11.0404,-16.0093,-11.1449,-8.3005,-12.6225,-15.7437,-9.6895,-11.7752,-16.7613,-11.7407,-13.1649,-13.2656,-10.3941,-13.1862,-12.555,-11.9297,-6.3529,-11.0401,-18.0262,-9.9559,-13.9726,-13.2383,-13.5824,-9.485,-7.5382,-8.9243,-8.6579,-6.8632,-8.3684,-9.2853,-10.6328,-13.8506,-7.3648,-8.7365,-15.5458,-15.1067,-14.8735,-15.0654,-14.5339,-15.8972,-15.6205,-11.9248,-13.2693,-14.6028,-13.8212,-10.0169,-13.6875,-12.7726,-13.5819,-11.2554,-14.8778,-9.7586,-14.7206,-11.6435,-11.4811,-11.805,-11.5358,-12.3202,-16.0081,-14.1816,-13.2156,-13.1809,-12.2823,-16.2646,-16.5246,-12.7419,-16.8613,-17.2585,-16.9174,-17.4263,-17.263,-15.6806,-16.8209,-16.7766,-16.9856,-12.3908,-9.7054,-12.2283,-9.7125,-12.6703,-13.7027,-18.7501,-9.971,-11.2668,-8.5797,-10.8823,-3.8193,-6.8862,-8.1221,-12.1134,-5.4525,-11.3953,-8.1318,-7.4349,-7.9788,-12.6818,-11.1111,-6.8374,-7.0294,-6.0658,-5.7634,-8.9234,-3.6323,-3.6323,-3.6323,-8.117,-8.117,-8.117,-0.0009,-0.0009,-0.0009,-0.0009,-2.8407,-2.8407,-2.8407,-2.8407,-4.9646,-4.9646,-4.9646,-4.9646,-4.9646,-4.8289,0.0771,0.0771,0.0771,0.0771,0.0771,-8.5051,-10.92,-7.8317,-8.6767,-5.7015,-11.4014,-10.0165,-6.4997,-5.76,-2.8556,-6.042,-2.7783,-10.5614,-7.6923,-12.9282,-10.9824
39.366667,0.0011,-13.3246,-12.2796,-13.5973,-15.4702,-14.401,-12.4394,-11.0403,-16.0097,-11.1451,-8.3021,-12.6241,-15.7449,-9.6909,-11.776,-16.7623,-11.7415,-13.1657,-13.2662,-10.3965,-13.1871,-12.5559,-11.9299,-6.355,-11.0395,-18.0271,-9.9553,-13.9735,-13.2392,-13.5833,-9.4832,-7.5363,-8.9218,-8.6559,-6.8612,-8.3664,-9.2832,-10.6311,-13.8505,-7.3629,-8.7346,-15.5425,-15.1034,-14.8702,-15.062,-14.5305,-15.8938,-15.6171,-11.9217,-13.2663,-14.5995,-13.8181,-10.0139,-13.6842,-12.7696,-13.5788,-11.2535,-14.8747,-9.7559,-14.7174,-11.6407,-11.4782,-11.802,-11.5328,-12.323,-16.0115,-14.1849,-13.2183,-13.184,-12.2856,-16.268,-16.5279,-12.7449,-16.8647,-17.2619,-16.9208,-17.4297,-17.2664,-15.684,-16.8243,-16.78,-16.989,-12.3934,-9.7077,-12.2308,-9.7154,-12.6732,-13.7051,-18.7517,-9.9699,-11.266,-8.5767,-10.8791,-3.8175,-6.889,-8.1223,-12.1101,-5.4542,-11.3987,-8.1288,-7.4358,-7.9786,-12.6784,-11.1145,-6.8364,-7.0286,-6.0631,-5.765,-8.9203,-3.6332,-3.6332,-3.6332,-8.1133,-8.1133,-8.1133,-0.0031,-0.0031,-0.0031,-0.0031,-2.8374,-2.8374,-2.8374,-2.8374,-4.9683,-4.9683,-4.9683,-4.9683,-4.9683,-4.8321,0.0793,0.0793,0.0793,0.0793,0.0793,-8.5046,-10.9233,-7.8351,-8.6738,-5.6984,-11.401,-10.0173,-6.5006,-5.7621,-2.8577,-6.04,-2.7763,-10.5641,-7.6952,-12.9249,-10.979
